3.5008, 56.2, 8.85, 0.13799
3.5014, 56.15, 8.85, 0.13712
3.5017, 56.1, 8.85, 0.13621
3.5024, 56.05, 8.85, 0.13495
3.5029, 55.95, 8.85, 0.13353
3.5035, 55.9, 8.85, 0.13189
3.5037, 55.85, 8.85, 0.13059
3.5039, 55.8, 8.85, 0.13045
3.504, 55.75, 8.85, 0.12918
3.5042, 55.7, 8.85, 0.12791
3.5043, 55.65, 8.85, 0.12701
3.5046, 55.5, 8.85, 0.12426
3.5047, 55.45, 8.85, 0.12294
3.5547, 55.4, 8.85, 0.12301
3.5548, 55.3, 8.85, 0.12573
3.5549, 56.6, 8.9, 0.14923
3.5554, 56.55, 8.9, 0.14835
3.5563, 56.5, 8.9, 0.14749
3.5571, 56.45, 8.9, 0.14586
3.5579, 56.4, 8.9, 0.14536
3.5583, 56.35, 8.9, 0.14447
3.5591, 56.3, 8.9, 0.14396
3.5599, 56.25, 8.9, 0.14271
3.5603, 56.2, 8.9, 0.14183
3.561, 56.15, 8.9, 0.14056
3.5614, 56.1, 8.9, 0.14005
3.5621, 56.05, 8.9, 0.13841
3.5624, 56, 8.9, 0.13789
3.5631, 55.95, 8.9, 0.13663
3.5633, 55.9, 8.9, 0.13573
3.5636, 55.85, 8.9, 0.13483
3.5642, 55.8, 8.9, 0.13392
3.5645, 55.75, 8.9, 0.13302
3.5647, 55.7, 8.9, 0.13174
3.5649, 55.65, 8.9, 0.13082
3.5655, 55.6, 8.9, 0.13029
3.5656, 55.55, 8.9, 0.129
3.5658, 55.5, 8.9, 0.1277
3.5659, 55.45, 8.9, 0.12717
3.566, 55.15, 8.9, 0.12543
3.5661, 55.35, 8.9, 0.12495
3.5662, 55.3, 8.9, 0.12365
3.5663, 55.25, 8.9, 0.12233
3.6163, 55.2, 8.9, 0.12388
3.6164, 56.4, 8.95, 0.14877
3.6171, 56.35, 8.95, 0.14715
3.6179, 56.3, 8.95, 0.14592
3.6188, 56.25, 8.95, 0.145
3.6192, 56.2, 8.95, 0.14488
3.62, 56.15, 8.95, 0.14361
3.6208, 56.1, 8.95, 0.14196
3.6212, 56.05, 8.95, 0.14184
3.6219, 56, 8.95, 0.14055
3.6223, 55.95, 8.95, 0.1393
3.623, 55.9, 8.95, 0.13839
3.6234, 55.85, 8.95, 0.13749
3.6241, 55.8, 8.95, 0.1362
3.6244, 55.75, 8.95, 0.1353
3.6246, 55.7, 8.95, 0.13515
3.6253, 55.65, 8.95, 0.13311
3.6255, 55.6, 8.95, 0.13297
3.6258, 55.55, 8.95, 0.13168
3.626, 55.5, 8.95, 0.13078
3.6265, 55.45, 8.95, 0.12985
3.6267, 55.4, 8.95, 0.12854
3.6269, 55.35, 8.95, 0.12764
3.627, 55.3, 8.95, 0.12633
3.6272, 55, 8.95, 0.12437
3.6274, 55.15, 8.95, 0.12394
3.6275, 55.05, 8.95, 0.12204
3.6775, 56.25, 9, 0.14822
3.678, 56.2, 9, 0.14771
3.6788, 56.15, 9, 0.14647
3.6793, 56.1, 9, 0.14632
3.6801, 56.05, 9, 0.14542
3.6809, 56, 9, 0.14341
3.6814, 55.95, 9, 0.14326
3.6822, 55.9, 9, 0.14199
3.6825, 55.85, 9, 0.14109
3.6833, 55.8, 9, 0.14018
3.6837, 55.75, 9, 0.13891
3.6844, 55.7, 9, 0.138
3.6847, 55.65, 9, 0.13746
3.6854, 55.6, 9, 0.1358
3.6857, 55.55, 9, 0.13489
3.686, 55.5, 9, 0.13435
3.6866, 55.45, 9, 0.13268
3.6868, 55.4, 9, 0.13215
3.6871, 55.35, 9, 0.13161
3.6873, 55.3, 9, 0.13029
3.6875, 55.25, 9, 0.12899
3.6882, 55.15, 9, 0.12678
3.6883, 55.1, 9, 0.12582
3.6884, 54.9, 9, 0.12209
3.7384, 54.95, 9, 0.12263
3.7387, 56.1, 9.05, 0.14933
